NAME                                                                          VERSION                                   TYPE      
github.com/containers/ocicrypt                                                v1.1.3                                    go-module  
github.com/coreos/go-systemd/v22                                              v22.3.2                                   go-module  
github.com/coreos/go-systemd/v22                                              v22.5.0                                   go-module  
github.com/cpuguy83/go-md2man/v2                                              v2.0.0                                    go-module  
github.com/cpuguy83/go-md2man/v2                                              v2.0.0-20190314233015-f79a8a8ca69d        go-module  
github.com/cyphar/filepath-securejoin                                         v0.2.3                                    go-module  
github.com/davecgh/go-spew                                                    v1.1.1                                    go-module  
github.com/deckarep/golang-set/v2                                             v2.3.0                                    go-module  
github.com/dimchansky/utfbom                                                  v1.1.1                                    go-module  
github.com/docker/cli/cmd/docker                                              v24.0.7                                   go-module  
github.com/docker/distribution                                                v2.8.2+incompatible                       go-module  
github.com/docker/docker                                                      v24.0.7                                   go-module  
github.com/docker/go-connections                                              v0.4.0                                    go-module  
github.com/docker/go-events                                                   v0.0.0-20190806004212-e31b211e4f1c        go-module  
github.com/docker/go-metrics                                                  v0.0.1                                    go-module  
github.com/docker/go-units                                                    v0.4.0                                    go-module  
github.com/docker/go-units                                                    v0.5.0                                    go-module  
github.com/docker/libkv                                                       v0.2.2-0.20211217103745-e480589147e3      go-module  
github.com/docker/libtrust                                                    v0.0.0-20150526203908-9cbd2a1374f4        go-module  
github.com/dustin/go-humanize                                                 v1.0.0                                    go-module  
github.com/emicklei/go-restful                                                v2.16.0+incompatible                      go-module  
github.com/emicklei/go-restful/v3                                             v3.10.1                                   go-module  
github.com/felixge/httpsnoop                                                  v1.0.2                                    go-module  
github.com/fernet/fernet-go                                                   v0.0.0-20211208181803-9f70042a33ee        go-module  
github.com/fluent/fluent-logger-golang                                        v1.9.0                                    go-module  
github.com/fsnotify/fsnotify                                                  v1.4.9                                    go-module  
github.com/go-logr/logr                                                       v1.2.2                                    go-module  
github.com/go-logr/logr                                                       v1.2.3                                    go-module  
github.com/go-logr/stdr                                                       v1.2.2                                    go-module  
github.com/godbus/dbus/v5                                                     v5.0.6                                    go-module  
github.com/godbus/dbus/v5                                                     v5.1.0                                    go-module  
github.com/gofrs/flock                                                        v0.8.1                                    go-module  
github.com/gogo/googleapis                                                    v1.3.2                                    go-module  
github.com/gogo/googleapis                                                    v1.4.1                                    go-module  
github.com/gogo/protobuf                                                      v1.3.2                                    go-module  
github.com/golang-jwt/jwt/v4                                                  v4.4.2                                    go-module  
github.com/golang/gddo                                                        v0.0.0-20190904175337-72a348e765d2        go-module  
github.com/golang/groupcache                                                  v0.0.0-20210331224755-41bb18bfe9da        go-module  
github.com/golang/protobuf                                                    v1.5.2                                    go-module  
github.com/google/btree                                                       v1.1.2                                    go-module  
github.com/google/certificate-transparency-go                                 v1.1.4                                    go-module  
github.com/google/go-cmp                                                      v0.5.9                                    go-module  
github.com/google/gofuzz                                                      v1.2.0                                    go-module  
github.com/google/shlex                                                       v0.0.0-20191202100458-e7afc7fbc510        go-module  
github.com/google/uuid                                                        v1.3.0                                    go-module  
github.com/googleapis/enterprise-certificate-proxy                            v0.1.0                                    go-module  
github.com/googleapis/gax-go/v2                                               v2.4.0                                    go-module  
github.com/gorilla/mux                                                        v1.8.0                                    go-module  
github.com/grpc-ecosystem/go-grpc-middleware                                  v1.3.0                                    go-module  
github.com/grpc-ecosystem/go-grpc-prometheus                                  v1.2.0                                    go-module  
github.com/grpc-ecosystem/grpc-gateway                                        v1.16.0                                   go-module  
github.com/hashicorp/errwrap                                                  v1.1.0                                    go-module  
github.com/hashicorp/go-immutable-radix                                       v1.3.1                                    go-module  
github.com/hashicorp/go-memdb                                                 v1.3.2                                    go-module  
github.com/hashicorp/go-msgpack                                               v0.5.5                                    go-module  
github.com/hashicorp/go-multierror                                            v1.1.1                                    go-module  
github.com/hashicorp/go-sockaddr                                              v1.0.2                                    go-module  
github.com/hashicorp/golang-lru                                               v0.5.4                                    go-module  
github.com/hashicorp/memberlist                                               v0.4.0                                    go-module  
github.com/hashicorp/serf                                                     v0.8.5                                    go-module  
github.com/imdario/mergo                                                      v0.3.12                                   go-module  
github.com/imdario/mergo                                                      v0.3.13                                   go-module  
github.com/in-toto/in-toto-golang                                             v0.5.0                                    go-module  
github.com/intel/goresctrl                                                    v0.2.0                                    go-module  
github.com/ishidawataru/sctp                                                  v0.0.0-20230406120618-7ff4192f6ff2        go-module  
github.com/json-iterator/go                                                   v1.1.12                                   go-module  
github.com/klauspost/compress                                                 v1.11.13                                  go-module  
github.com/klauspost/compress                                                 v1.17.2                                   go-module  
github.com/matttproud/golang_protobuf_extensions                              v1.0.4                                    go-module  
github.com/miekg/dns                                                          v1.1.43                                   go-module  
github.com/miekg/pkcs11                                                       v1.1.1                                    go-module  
github.com/mistifyio/go-zfs/v3                                                v3.0.1                                    go-module  
github.com/mitchellh/hashstructure/v2                                         v2.0.2                                    go-module  
github.com/moby/buildkit                                                      v0.11.7-0.20230908085316-d3e6c1360f6e     go-module  
github.com/moby/ipvs                                                          v1.1.0                                    go-module  
github.com/moby/locker                                                        v1.0.1                                    go-module  
github.com/moby/patternmatcher                                                v0.6.0                                    go-module  
github.com/moby/pubsub                                                        v1.0.0                                    go-module  
github.com/moby/spdystream                                                    v0.2.0                                    go-module  
github.com/moby/swarmkit/v2                                                   v2.0.0-20230531205928-01bb7a41396b        go-module  
github.com/moby/sys/mount                                                     v0.3.3                                    go-module  
github.com/moby/sys/mountinfo                                                 v0.5.0                                    go-module  
github.com/moby/sys/mountinfo                                                 v0.6.2                                    go-module  
github.com/moby/sys/sequential                                                v0.5.0                                    go-module  
github.com/moby/sys/signal                                                    v0.6.0                                    go-module  
github.com/moby/sys/signal                                                    v0.7.0                                    go-module  
github.com/moby/sys/symlink                                                   v0.2.0                                    go-module  
github.com/moby/term                                                          v0.5.0                                    go-module  
github.com/modern-go/concurrent                                               v0.0.0-20180306012644-bacd9c7ef1dd        go-module  
github.com/modern-go/reflect2                                                 v1.0.2                                    go-module  
github.com/morikuni/aec                                                       v1.0.0                                    go-module  
github.com/mrunalp/fileutils                                                  v0.5.1                                    go-module  
github.com/opencontainers/go-digest                                           v1.0.0                                    go-module  
github.com/opencontainers/image-spec                                          v1.1.0-rc2.0.20221005185240-3a7f492d3f1b  go-module  
github.com/opencontainers/image-spec                                          v1.1.0-rc3                                go-module  
github.com/opencontainers/runc                                                v0.0.0-20231101070151-18a0cb0f32bc        go-module  
github.com/opencontainers/runc                                                v1.1.5                                    go-module  
github.com/opencontainers/runc                                                v1.1.7                                    go-module  
github.com/opencontainers/runtime-spec                                        v1.0.3-0.20210326190908-1c3f411f0417      go-module  
github.com/opencontainers/runtime-spec                                        v1.1.0-rc.2                               go-module  
github.com/opencontainers/selinux                                             v1.10.0                                   go-module  
github.com/opencontainers/selinux                                             v1.10.1                                   go-module  
github.com/opencontainers/selinux                                             v1.11.0                                   go-module  
github.com/package-url/packageurl-go                                          v0.1.1-0.20220428063043-89078438f170      go-module  
github.com/pelletier/go-toml                                                  v1.9.5                                    go-module  
github.com/philhofer/fwd                                                      v1.1.2                                    go-module  
github.com/pkg/errors                                                         v0.9.1                                    go-module  
github.com/prometheus/client_golang                                           v1.11.1                                   go-module  
github.com/prometheus/client_golang                                           v1.14.0                                   go-module  
github.com/prometheus/client_model                                            v0.2.0                                    go-module  
github.com/prometheus/client_model                                            v0.3.0                                    go-module  
github.com/prometheus/common                                                  v0.30.0                                   go-module  
github.com/prometheus/common                                                  v0.37.0                                   go-module  
github.com/prometheus/procfs                                                  v0.7.3                                    go-module  
github.com/prometheus/procfs                                                  v0.8.0                                    go-module  
github.com/rootless-containers/rootlesskit                                    v1.1.1                                    go-module  
github.com/russross/blackfriday/v2                                            v2.0.1                                    go-module  
github.com/sean-/seed                                                         v0.0.0-20170313163322-e2103e2c3529        go-module  
github.com/seccomp/libseccomp-golang                                          v0.9.2-0.20220502022130-f33da4d89646      go-module  
github.com/secure-systems-lab/go-securesystemslib                             v0.4.0                                    go-module  
github.com/shibumi/go-pathspec                                                v1.3.0                                    go-module  
github.com/shurcooL/sanitized_anchor_name                                     v1.0.0                                    go-module  
github.com/sirupsen/logrus                                                    v1.8.1                                    go-module  
github.com/sirupsen/logrus                                                    v1.9.3                                    go-module  
